dia,tarifario,opcao,intervalo,col,omie,tar,omieTar
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[07:45-08:00[,0.17832,0.11020,0.01500,0.14081
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[08:00-08:15[,0.21976,0.11336,0.05240,0.18216
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[08:15-08:30[,0.19933,0.09525,0.05240,0.16166
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[08:30-08:45[,0.18009,0.07830,0.05240,0.14236
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[08:45-09:00[,0.17067,0.07000,0.05240,0.13291
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[09:00-09:15[,0.17769,0.07600,0.05240,0.13989
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[09:15-09:30[,0.15299,0.05439,0.05240,0.11513
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[09:30-09:45[,0.14578,0.04809,0.05240,0.10790
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[09:45-10:00[,0.12439,0.02954,0.05240,0.08650
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[10:00-10:15[,0.12205,0.02750,0.05240,0.08415
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[10:15-10:30[,0.11968,0.02544,0.05240,0.08178
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[10:30-10:45[,0.31149,0.02415,0.24570,0.27358
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[10:45-11:00[,0.30670,0.02001,0.24570,0.26880
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[11:00-11:15[,0.30668,0.02000,0.24570,0.26879
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[11:15-11:30[,0.30670,0.02000,0.24570,0.26879
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[11:30-11:45[,0.30673,0.02000,0.24570,0.26881
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[11:45-12:00[,0.30677,0.02000,0.24570,0.26882
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[12:00-12:15[,0.30679,0.02000,0.24570,0.26883
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[12:15-12:30[,0.30672,0.02000,0.24570,0.26880
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[12:30-12:45[,0.30668,0.02000,0.24570,0.26879
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[12:45-13:00[,0.30660,0.02000,0.24570,0.26876
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[13:00-13:15[,0.10969,0.01694,0.05240,0.07190
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[13:15-13:30[,0.11312,0.02000,0.05240,0.07538
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[13:30-13:45[,0.11305,0.02000,0.05240,0.07536
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[13:45-14:00[,0.11301,0.02000,0.05240,0.07534
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[14:00-14:15[,0.11299,0.02000,0.05240,0.07533
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[14:15-14:30[,0.11298,0.02000,0.05240,0.07533
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[14:30-14:45[,0.11297,0.02000,0.05240,0.07532
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[14:45-15:00[,0.11535,0.02210,0.05240,0.07772
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[15:00-15:15[,0.11292,0.02000,0.05240,0.07530
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[15:15-15:30[,0.11764,0.02415,0.05240,0.08004
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[15:30-15:45[,0.11870,0.02510,0.05240,0.08112
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[15:45-16:00[,0.12078,0.02694,0.05240,0.08321
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[16:00-16:15[,0.12461,0.03030,0.05240,0.08705
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[16:15-16:30[,0.14014,0.04388,0.05240,0.10258
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[16:30-16:45[,0.14498,0.04809,0.05240,0.10741
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[16:45-17:00[,0.14945,0.05196,0.05240,0.11186
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[17:00-17:15[,0.14482,0.04788,0.05240,0.10722
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[17:15-17:30[,0.15577,0.05739,0.05240,0.11814
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[17:30-17:45[,0.17892,0.07752,0.05240,0.14127
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[17:45-18:00[,0.18400,0.08183,0.05240,0.14631
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[18:00-18:15[,0.17921,0.07752,0.05240,0.14147
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[18:15-18:30[,0.19283,0.08920,0.05240,0.15504
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[18:30-18:45[,0.21841,0.11118,0.05240,0.18057
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[18:45-19:00[,0.22355,0.11530,0.05240,0.18563
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[19:00-19:15[,0.22737,0.11822,0.05240,0.18936
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[19:15-19:30[,0.24081,0.12936,0.05240,0.20269
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[19:30-19:45[,0.43545,0.13005,0.24570,0.39723
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[19:45-20:00[,0.44346,0.13645,0.24570,0.40514
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[20:00-20:15[,0.44848,0.14033,0.24570,0.41007
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[20:15-20:30[,0.44904,0.14055,0.24570,0.41058
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[20:30-20:45[,0.45103,0.14220,0.24570,0.41256
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[20:45-21:00[,0.44870,0.14043,0.24570,0.41028
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[21:00-21:15[,0.25733,0.14220,0.05240,0.21893
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[21:15-21:30[,0.25131,0.13719,0.05240,0.21294
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[21:30-21:45[,0.25502,0.14055,0.05240,0.21669
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[21:45-22:00[,0.25020,0.13669,0.05240,0.21192
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[22:00-22:15[,0.20546,0.13071,0.01500,0.16725
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[22:15-22:30[,0.19996,0.12635,0.01500,0.16183
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[22:30-22:45[,0.20029,0.12703,0.01500,0.16225
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[22:45-23:00[,0.19041,0.11893,0.01500,0.15247
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[23:00-23:15[,,,,
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[23:15-23:30[,,,,
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[23:30-23:45[,,,,
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Diário,[23:45-00:00[,,,,
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[00:00-00:15[,0.18701,0.11817,0.01500,0.14959
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[00:15-00:30[,0.18454,0.11650,0.01500,0.14723
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[00:30-00:45[,0.18356,0.11602,0.01500,0.14634
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[00:45-01:00[,0.18245,0.11530,0.01500,0.14529
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[01:00-01:15[,0.18129,0.11448,0.01500,0.14418
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[01:15-01:30[,0.18016,0.11363,0.01500,0.14308
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[01:30-01:45[,0.18070,0.11423,0.01500,0.14366
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[01:45-02:00[,0.17924,0.11302,0.01500,0.14222
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[02:00-02:15[,0.17684,0.11118,0.01500,0.13988
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[02:15-02:30[,0.17396,0.10868,0.01500,0.13702
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[02:30-02:45[,0.17202,0.10700,0.01500,0.13509
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[02:45-03:00[,0.17331,0.10820,0.01500,0.13640
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[03:00-03:15[,0.17166,0.10676,0.01500,0.13475
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[03:15-03:30[,0.17190,0.10700,0.01500,0.13500
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[03:30-03:45[,0.17381,0.10872,0.01500,0.13691
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[03:45-04:00[,0.17522,0.11000,0.01500,0.13833
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[04:00-04:15[,0.17723,0.11180,0.01500,0.14034
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[04:15-04:30[,0.17995,0.11423,0.01500,0.14306
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[04:30-04:45[,0.18143,0.11554,0.01500,0.14453
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[04:45-05:00[,0.18391,0.11775,0.01500,0.14701
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[05:00-05:15[,0.18348,0.11735,0.01500,0.14658
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[05:15-05:30[,0.18633,0.11986,0.01500,0.14942
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[05:30-05:45[,0.19366,0.12635,0.01500,0.15675
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[05:45-06:00[,0.19845,0.13054,0.01500,0.16152
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[06:00-06:15[,0.20495,0.13585,0.01500,0.16792
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[06:15-06:30[,0.20541,0.13585,0.01500,0.16830
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[06:30-06:45[,0.20578,0.13585,0.01500,0.16860
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[06:45-07:00[,0.20013,0.13061,0.01500,0.16290
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[07:00-07:15[,0.23470,0.12802,0.05240,0.19745
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[07:15-07:30[,0.22602,0.12001,0.05240,0.18869
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[07:30-07:45[,0.22139,0.11554,0.05240,0.18397
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[07:45-08:00[,0.21572,0.11020,0.05240,0.17821
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[08:00-08:15[,0.21976,0.11336,0.05240,0.18216
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[08:15-08:30[,0.19933,0.09525,0.05240,0.16166
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[08:30-08:45[,0.18009,0.07830,0.05240,0.14236
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[08:45-09:00[,0.17067,0.07000,0.05240,0.13291
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[09:00-09:15[,0.17769,0.07600,0.05240,0.13989
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[09:15-09:30[,0.34629,0.05439,0.24570,0.30843
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[09:30-09:45[,0.33908,0.04809,0.24570,0.30120
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[09:45-10:00[,0.31769,0.02954,0.24570,0.27980
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[10:00-10:15[,0.31535,0.02750,0.24570,0.27745
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[10:15-10:30[,0.31298,0.02544,0.24570,0.27508
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[10:30-10:45[,0.31149,0.02415,0.24570,0.27358
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[10:45-11:00[,0.30670,0.02001,0.24570,0.26880
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[11:00-11:15[,0.30668,0.02000,0.24570,0.26879
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[11:15-11:30[,0.30670,0.02000,0.24570,0.26879
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[11:30-11:45[,0.30673,0.02000,0.24570,0.26881
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[11:45-12:00[,0.30677,0.02000,0.24570,0.26882
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[12:00-12:15[,0.30679,0.02000,0.24570,0.26883
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[12:15-12:30[,0.11342,0.02000,0.05240,0.07550
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[12:30-12:45[,0.11338,0.02000,0.05240,0.07549
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[12:45-13:00[,0.11330,0.02000,0.05240,0.07546
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[13:00-13:15[,0.10969,0.01694,0.05240,0.07190
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[13:15-13:30[,0.11312,0.02000,0.05240,0.07538
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[13:30-13:45[,0.11305,0.02000,0.05240,0.07536
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[13:45-14:00[,0.11301,0.02000,0.05240,0.07534
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[14:00-14:15[,0.11299,0.02000,0.05240,0.07533
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[14:15-14:30[,0.11298,0.02000,0.05240,0.07533
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[14:30-14:45[,0.11297,0.02000,0.05240,0.07532
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[14:45-15:00[,0.11535,0.02210,0.05240,0.07772
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[15:00-15:15[,0.11292,0.02000,0.05240,0.07530
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[15:15-15:30[,0.11764,0.02415,0.05240,0.08004
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[15:30-15:45[,0.11870,0.02510,0.05240,0.08112
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[15:45-16:00[,0.12078,0.02694,0.05240,0.08321
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[16:00-16:15[,0.12461,0.03030,0.05240,0.08705
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[16:15-16:30[,0.14014,0.04388,0.05240,0.10258
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[16:30-16:45[,0.14498,0.04809,0.05240,0.10741
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[16:45-17:00[,0.14945,0.05196,0.05240,0.11186
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[17:00-17:15[,0.14482,0.04788,0.05240,0.10722
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[17:15-17:30[,0.15577,0.05739,0.05240,0.11814
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[17:30-17:45[,0.17892,0.07752,0.05240,0.14127
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[17:45-18:00[,0.18400,0.08183,0.05240,0.14631
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[18:00-18:15[,0.17921,0.07752,0.05240,0.14147
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[18:15-18:30[,0.19283,0.08920,0.05240,0.15504
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[18:30-18:45[,0.21841,0.11118,0.05240,0.18057
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[18:45-19:00[,0.22355,0.11530,0.05240,0.18563
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[19:00-19:15[,0.22737,0.11822,0.05240,0.18936
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[19:15-19:30[,0.24081,0.12936,0.05240,0.20269
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[19:30-19:45[,0.24215,0.13005,0.05240,0.20393
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[19:45-20:00[,0.25016,0.13645,0.05240,0.21184
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[20:00-20:15[,0.25518,0.14033,0.05240,0.21677
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[20:15-20:30[,0.25574,0.14055,0.05240,0.21728
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[20:30-20:45[,0.25773,0.14220,0.05240,0.21926
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[20:45-21:00[,0.25540,0.14043,0.05240,0.21698
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[21:00-21:15[,0.25733,0.14220,0.05240,0.21893
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[21:15-21:30[,0.25131,0.13719,0.05240,0.21294
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[21:30-21:45[,0.25502,0.14055,0.05240,0.21669
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[21:45-22:00[,0.25020,0.13669,0.05240,0.21192
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[22:00-22:15[,0.24286,0.13071,0.05240,0.20465
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[22:15-22:30[,0.23736,0.12635,0.05240,0.19923
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[22:30-22:45[,0.23769,0.12703,0.05240,0.19965
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[22:45-23:00[,0.22781,0.11893,0.05240,0.18987
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[23:00-23:15[,,,,
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[23:15-23:30[,,,,
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[23:30-23:45[,,,,
07/05/2026,Coopérnico GO,Tri-horário > 20.7 kVA - Ciclo Semanal,[23:45-00:00[,,,,
06/05/2026,Coopérnico GO,Simples,[00:00-00:15[,0.22460,0.11102,0.06070,0.18716
06/05/2026,Coopérnico GO,Simples,[00:15-00:30[,0.21964,0.10714,0.06070,0.18233
06/05/2026,Coopérnico GO,Simples,[00:30-00:45[,0.22022,0.10801,0.06070,0.18299
06/05/2026,Coopérnico GO,Simples,[00:45-01:00[,0.21937,0.10751,0.06070,0.18220
06/05/2026,Coopérnico GO,Simples,[01:00-01:15[,0.22256,0.11054,0.06070,0.18545
06/05/2026,Coopérnico GO,Simples,[01:15-01:30[,0.22047,0.10884,0.06070,0.18340
06/05/2026,Coopérnico GO,Simples,[01:30-01:45[,0.21940,0.10800,0.06070,0.18235
06/05/2026,Coopérnico GO,Simples,[01:45-02:00[,0.21850,0.10729,0.06070,0.18147
06/05/2026,Coopérnico GO,Simples,[02:00-02:15[,0.21841,0.10750,0.06070,0.18146
06/05/2026,Coopérnico GO,Simples,[02:15-02:30[,0.21803,0.10722,0.06070,0.18109
06/05/2026,Coopérnico GO,Simples,[02:30-02:45[,0.22019,0.10920,0.06070,0.18326
06/05/2026,Coopérnico GO,Simples,[02:45-03:00[,0.22014,0.10920,0.06070,0.18322
06/05/2026,Coopérnico GO,Simples,[03:00-03:15[,0.21970,0.10884,0.06070,0.18279
06/05/2026,Coopérnico GO,Simples,[03:15-03:30[,0.22007,0.10920,0.06070,0.18317
06/05/2026,Coopérnico GO,Simples,[03:30-03:45[,0.22005,0.10920,0.06070,0.18315
06/05/2026,Coopérnico GO,Simples,[03:45-04:00[,0.22003,0.10920,0.06070,0.18314
06/05/2026,Coopérnico GO,Simples,[04:00-04:15[,0.22002,0.10920,0.06070,0.18313
06/05/2026,Coopérnico GO,Simples,[04:15-04:30[,0.21868,0.10801,0.06070,0.18179
06/05/2026,Coopérnico GO,Simples,[04:30-04:45[,0.22092,0.11000,0.06070,0.18403
06/05/2026,Coopérnico GO,Simples,[04:45-05:00[,0.22179,0.11078,0.06070,0.18490
06/05/2026,Coopérnico GO,Simples,[05:00-05:15[,0.22639,0.11486,0.06070,0.18949
06/05/2026,Coopérnico GO,Simples,[05:15-05:30[,0.22853,0.11674,0.06070,0.19163
06/05/2026,Coopérnico GO,Simples,[05:30-05:45[,0.23191,0.11970,0.06070,0.19499
06/05/2026,Coopérnico GO,Simples,[05:45-06:00[,0.23199,0.11970,0.06070,0.19506
06/05/2026,Coopérnico GO,Simples,[06:00-06:15[,0.23505,0.12200,0.06070,0.19802
06/05/2026,Coopérnico GO,Simples,[06:15-06:30[,0.23886,0.12501,0.06070,0.20175
06/05/2026,Coopérnico GO,Simples,[06:30-06:45[,0.24147,0.12700,0.06070,0.20429
06/05/2026,Coopérnico GO,Simples,[06:45-07:00[,0.23711,0.12291,0.06070,0.19988
06/05/2026,Coopérnico GO,Simples,[07:00-07:15[,0.24071,0.12599,0.06070,0.20346
06/05/2026,Coopérnico GO,Simples,[07:15-07:30[,0.23078,0.11689,0.06070,0.19345
06/05/2026,Coopérnico GO,Simples,[07:30-07:45[,0.21769,0.10500,0.06070,0.18027
06/05/2026,Coopérnico GO,Simples,[07:45-08:00[,0.20759,0.09580,0.06070,0.17008
06/05/2026,Coopérnico GO,Simples,[08:00-08:15[,0.21278,0.10000,0.06070,0.17517
06/05/2026,Coopérnico GO,Simples,[08:15-08:30[,0.18449,0.07507,0.06070,0.14682
06/05/2026,Coopérnico GO,Simples,[08:30-08:45[,0.17083,0.06300,0.06070,0.13309
06/05/2026,Coopérnico GO,Simples,[08:45-09:00[,0.13245,0.02954,0.06070,0.09468
06/05/2026,Coopérnico GO,Simples,[09:00-09:15[,0.13765,0.03400,0.06070,0.09984
06/05/2026,Coopérnico GO,Simples,[09:15-09:30[,0.12752,0.02510,0.06070,0.08965
06/05/2026,Coopérnico GO,Simples,[09:30-09:45[,0.10955,0.00950,0.06070,0.07166
06/05/2026,Coopérnico GO,Simples,[09:45-10:00[,0.10215,0.00308,0.06070,0.06426
06/05/2026,Coopérnico GO,Simples,[10:00-10:15[,0.10092,0.00200,0.06070,0.06301
06/05/2026,Coopérnico GO,Simples,[10:15-10:30[,0.10033,0.00149,0.06070,0.06242
06/05/2026,Coopérnico GO,Simples,[10:30-10:45[,0.09987,0.00109,0.06070,0.06196
06/05/2026,Coopérnico GO,Simples,[10:45-11:00[,0.09976,0.00100,0.06070,0.06185
06/05/2026,Coopérnico GO,Simples,[11:00-11:15[,0.10091,0.00200,0.06070,0.06301
06/05/2026,Coopérnico GO,Simples,[11:15-11:30[,0.10092,0.00200,0.06070,0.06301
06/05/2026,Coopérnico GO,Simples,[11:30-11:45[,0.10094,0.00200,0.06070,0.06301
06/05/2026,Coopérnico GO,Simples,[11:45-12:00[,0.10096,0.00200,0.06070,0.06301
06/05/2026,Coopérnico GO,Simples,[12:00-12:15[,0.10098,0.00200,0.06070,0.06301
06/05/2026,Coopérnico GO,Simples,[12:15-12:30[,0.10117,0.00220,0.06070,0.06324
06/05/2026,Coopérnico GO,Simples,[12:30-12:45[,0.10091,0.00200,0.06070,0.06301
